title,genre,rating,summary
The Sittaford Mystery,crime,4," Sittaford is a tiny village on the fringe of Dartmoor. Mrs Willett and her daughter Violet are the newly installed tenants of Sittaford House, a residence owned by a Trevelyan, a retired Army captain. They invite four people to tea on Friday afternoon Captain Trevelyan's long-standing friend, Major Burnaby, Mr Rycroft, Mr Ronnie Garfield and Mr Duke. At the suggestion of Mr Garfield, the six of them decide to play a game of table-turning. During this sance, at 5.25 pm, a spirit announces that Captain Trevelyan has just been murdered. Concerned for the Captain's safety, Major Burnaby says that he intends to walk to Exhampton, a village six miles away, to see if Captain Trevelyan is alright. After four days of snow, there is already a thick layer of snow on the ground and further heavy snowfall has been forecast for later that evening. There is no telephone in Sittaford, and it is impossible to use a car because of the snow. Two and a half hours later, just before 8 pm, in the middle of a blizzard, Major Burnaby is trudging up the path to the front door of Hazelmoor, the house in Exhampton where Captain Trevelyan now lives. When nobody answers the door, he fetches the local police and a doctor. They enter the house through the open study window at the back, and find Captain Trevelyan's dead body on the floor. Dr Warren estimates the time of death at between 5 and 6pm. A fracture of the base of the skull is the cause of death. The weapon was a green baize tube full of sand, used as a draught excluder at the bottom of the door. Captain Trevelyan's will states that, apart from 100 for his servant Evans, his property has to be equally divided among four people his sister Jennifer Gardner, his nephew James Pearson, his niece Sylvia Dering and his nephew Brian Pearson. Each of these four would inherit approximately 20.000. James Pearson is arrested for murder because he was in Exhampton at the time of the murder, trying unsuccessfully to get a loan from Captain Trevelyan. While the official investigation is led by Inspector Narracott, James Pearson's fiancee Emily Trefusis starts sleuthing herself. She's assisted by Charles Enderby, a Daily Wire journalist who, the day after the murder, presented a cheque for 5000 to Major Burnaby for winning the newspaper's football competition. Emily and Charles go to stay with Mr and Mrs Curtis in Sittaford, searching for clues. Mr Dacres, James Pearson's solicitor, reveals to Emily that things look much worse than they already imagined. James has borrowed money from his firm to buy shares without the knowledge of the firm. There are several red herrings. Brian Pearson, who came under suspicion when Enderby discovered him making a late-night rendezvous with Violet Willett, is Violet's fianc. He was not in Australia, as first thought, but in England all the time. And the Willetts' motive - up to now obscure and a cause of suspicion - for moving into the isolated Sittaford house had nothing to do with any connection with Captain Trevelyan, but was in order to live close to Dartmoor Prison. An escaped convict (though later recaptured), whose escape from Dartmoor Prison three days after the murder was engineered by Brian Pearson, is Violet's father. The plan was that, after the escape, her father and Brian would live with them in the house as manservants until the danger was past. Martin Dering created a false alibi because his wife Sylvia was watching him for divorce proceedings. Sylvia is Mr Rycroft's niece Jennifer Gardner is Mr Garfield's godmother and Mr Duke is an Ex-Chief-Inspector of Scotland Yard. Emily solves the mystery in Hazelmoor after finding Captain Trevelyan's ski boots hidden in the chimney and two pairs of skis in different sizes. Major Burnaby is the killer. He cleverly and opportunistically engineered the table movements during the sance to make the spirit convey the message that Captain Trevelyan had been murdered. Instead of walking the six miles in two and a half hours after the sance, he first went to his own house which was close by, put on skis, and skied the distance in a fraction of that time. He killed Captain Trevelyan about a quarter to six. Then he cleaned his skis, and put them in the cupboard. He hid Trevelyan's ski boots in the chimney and put his own in the cupboard with the other ski gear, hoping that the second pair of skis and the fact that they wouldn't fit Trevelyan would pass unnoticed. Mr Rycroft, who is a member of the Psychical Research Society, reassembles five of the six original participants for a second sance at Sittaford House, the absent Mr Duke being replaced by Brian Pearson. The sance has scarcely begun, when Inspector Narracott steps in, in the company of Emily and Mr Duke, and charges Major Burnaby with the murder of Captain Trevelyan. Emily explains that Burnaby had lost a lot of money by buying rotten shares and that his motive for the murder was to keep for himself the cheque for 5000. Although he denied it to Enderby and the police, he had already received the letter notifying him of the win on the morning of the day on which he murdered Trevelyan and which was actually won by Captain Trevelyan himself. Trevelyan would often use Burnabys name to send in competition solutions because he found Sittaford House too grand an address for such correspondence. In the final chapter Emily turns down a marriage proposal by Enderby who has fallen in love with her during the investigation, because she still loves her fianc James despite his character faults."
Crime and Punishment,crime,3," Raskolnikov, a conflicted former student, lives in a tiny, rented room in Saint Petersburg. He refuses all help, even from his friend Razumikhin, and devises a plan to murder and to rob an unpleasant elderly pawn-broker and money-lender, Alyona Ivanovna. His motivation comes from the overwhelming sense that he is predetermined to kill the old woman by some power outside of himself. While still considering the plan, Raskolnikov makes the acquaintance of Semyon Zakharovich Marmeladov, a drunkard who recently squandered his family's little wealth. He also receives a letter from his sister and mother, speaking of their coming visit to Saint Petersburg, and his sister's sudden marriage plans which they plan on discussing upon their arrival. After much deliberation, Raskolnikov sneaks into Alyona Ivanovna's apartment where he murders her with an axe. He also kills her half-sister, Lizaveta, who happens to stumble upon the scene of the crime. Shaken by his actions, Raskolnikov manages to only steal a handful of items and a small purse, leaving much of the pawn-broker's wealth untouched. Raskolnikov then flees and, due to a series of coincidences, manages to leave unseen and undetected. After the bungled murder, Raskolnikov falls into a feverish state and begins to worry obsessively over the murder. He hides the stolen items and purse under a rock, and tries desperately to clean his clothing of any blood or evidence. He falls into a fever later that day, though not before calling briefly on his old friend Razumikhin. As the fever comes and goes in the following days, Raskolnikov behaves as though he wishes to betray himself. He shows strange reactions to whoever mentions the murder of the pawn-broker, which is now known about and talked of in the city. In his delirium, Raskolnikov wanders Saint Petersburg, drawing more and more attention to himself and his relation to the crime. In one of his walks through the city, he sees Marmeladov, who has been struck mortally by a carriage in the streets. Rushing to help him, Raskolnikov gives the remainder of his money to the man's family, which includes his teenage daughter, Sonya, who has been forced to become a prostitute to support her family. In the meantime, Raskolnikov's mother, Pulkheria Alexandrovna, and his sister, Avdotya Romanovna (or Dounia) have arrived in the city. Avdotya had been working as a governess for the Svidrigalov family until this point, but was forced out of the position by the head of the family, Arkady Ivanovich Svidrigalov. Svidrigalov, a married man, was attracted to Avdotya's physical beauty and her feminine qualities, and offered her riches and elopement. Avdotya, having none of this, fled the family and lost her source of income, only to meet Pyotr Petrovich Luzhin, a man of modest income and rank. Luzhin proposes to marry Avdotya, thereby securing her and her mother's financial safety, provided she accept him quickly and without question. It is for these very reasons that the two of them come to Saint Petersburg, both to meet Luzhin there and to attain Raskolnikov's approval. Luzhin, however, calls on Raskolnikov while he is in a delirious state and presents himself as a foolish, self-righteous and presuming man. Raskolnikov dismisses him immediately as a potential husband for his sister, and realizes that she only accepted him to help her family. As the novel progresses, Raskolnikov is introduced to the detective Porfiry, who begins to suspect him for the murder purely on psychological grounds. At the same time, a chaste relationship develops between Raskolnikov and Sonya. Sonya, though a prostitute, is full of Christian virtue and is only driven into the profession by her family's poverty. Meanwhile, Razumikhin and Raskolnikov manage to keep Avdotya from continuing her relationship with Luzhin, whose true character is exposed to be conniving and base. At this point, Svidrigalov appears on the scene, having come from the province to Petersburg, almost solely to seek out Avdotya. He reveals that his wife is dead, and that he is willing to pay Avdotya a vast sum of money in exchange for nothing. She, upon hearing the news, refuses flat out, suspecting him of treachery. As Raskolnikov and Porfiry continue to meet, Raskolnikov's motives for the crime become exposed. Porfiry becomes increasingly certain of the man's guilt, but has no concrete evidence or witnesses with which to back up this suspicion. Furthermore, another man admits to committing the crime under questioning and arrest. However, Raskolnikov's nerves continue to wear thin, and he is constantly struggling with the idea of confessing, though he knows that he can never be truly convicted. He turns to Sonya for support and confesses his crime to her. By coincidence, Svidrigalov has taken up residence in a room next to Sonya's and overhears the entire confession. When the two men meet face to face, Svidrigalov acknowledges this fact, and suggests that he may use it against him, should he need to. Svidrigalov also speaks of his own past, and Raskolnikov grows to suspect that the rumors about his having committed several murders are true. In a later conversation with Dounia, Svidrigalov denies that he had a hand in the death of his wife. Raskolnikov is at this point completely torn he is urged by Sonya to confess, and Svidrigalov's testimony could potentially convict him. Furthermore, Porfiry confronts Raskolnikov with his suspicions and assures him confession would substantially lighten his sentence. Meantime, Svidrigalov attempts to seduce Avdotya, but when he realizes that she will never love him, he lets her go. He then spends a night in confusion and in the morning shoots himself. This same morning, Raskolnikov goes again to Sonya, who again urges him to confess and to clear his conscience. He makes his way to the police station, where he is met by the news of Svidrigalov's suicide. He hesitates a moment, thinking again that he might get away with a perfect crime, but is persuaded by Sonya to confess. The epilogue tells of how Raskolnikov is sentenced to penal servitude in Siberia, where Sonya follows him. Avdotya and Razumikhin marry and are left in a happy position by the end of the novel, while Pulkheria, Raskolnikov's mother, falls ill and dies, unable to cope with her son's situation. Raskolnikov himself struggles in Siberia. It is only after some time in prison that his redemption and moral regeneration begin under Sonya's loving influence."
The Crime at Black Dudley,crime,5," The story begins as the guests assemble for dinner on the first night of a house party. Black Dudley is a remote, ancient and sprawling manor house with a long and complex history, its numerous changes of use resulting in plenty of hidden rooms and secret passages. The pile is owned by the family of Wyatt Petrie, a popular young academic, and inhabited by his uncle by marriage, Colonel Coombe, a sickly recluse who wears a mask to cover unsightly scars. The bulk of the guests are young friends of Petrie - among them our red-headed hero George Abbershaw, pathologist and occasional consultant to Scotland Yard, and similarly flame-haired Meggie, whom he shyly admires. The Colonel's medic Doctor White Whitby, and two of his associates, a shifty Englishman named Gideon and an imposing but silent foreigner going by the name of Benjamin Dawlish, are also present. So is one Albert Campion, garrulous and affable, but, George soon learns, unknown to either Petrie or the Colonel. After dinner, the guests notice a sinister, bejewelled dagger hanging above the fireplace Petrie tells them a story of its ancient origins in the family, and mentions a ritual involving the dagger being passed from hand to hand round the darkened house. The guests are keen to play the game, so the servants are dismissed, the lights extinguished and the ritual begins. Abbershaw, not excited at the prospect of people waving daggers around in the dark, slips outside to check on his car in the garage, he finds the mysterious Mr Campion loitering around. Admiring the Colonel's ancient car, they find it has been converted to contain a powerful Rolls-Royce engine. The two head back into the house to see the end of the game, and find Meggie in a state of shock. The knife was handed to her at some point, and then snatched away again, but not before she realised the blade was covered in blood. When the lights are finally restored, they hear the Colonel has fallen ill and has been taken to bed. The party breaks up for the night, but as George prepares for bed he is visited by Prenderby, a young newly-qualified doctor, who has been shown Coombe's body and been asked by Doctor Whitby to sign forms allowing a rapid cremation, but, nervous and suspicious, has refused. Abbershaw is next to be asked, and entering the room he at once pulls the sheet from the bed. Although there are no obvious signs of foul play, Abbershaw's experience tells him the man did not die of heart failure, as Whitby claims. Also, his mask has slipped, revealing an unmarked face beneath. Abbershaw is forced to sign the forms, but plans to wire London the next day, to delay the cremation until a proper investigation can be carried out. Later that night, the house is awaked by loud noises, and they find Campion fighting wildly with one of the servants. Abbershaw finds a leather case on the ground, which he later opens, burning the document it contains and secreting the case. He talks with Meggie and her friend Anne, finding that Campion had met Anne in London, informed her he was invited to the party and got a lift down in her car. The next day, Whitby and the chauffeur depart early with the body. At breakfast, the imposing Mr Dawlish makes a stark announcement - the cars have been drained of fuel, and no-one is to leave the house until something he has lost is returned to him. A brave young rugby-player attempts to escape in a car powered by alcohol, but is shot and wounded. Campion, having mocked their captors, disappears, but later materialises, dusty and shaken, in Abbershaw's wardrobe. He tells them he has been roughly interrogated and locked up, but escaped through a secret passage, and also that he came to the house on a mission from an unknown, to collect an item from the Colonel and return to London with it. He retrieved the item, but was prevented from leaving by Abbershaw's presence in the garage, and then lost it in the fight with the chauffeur. He has also recognised the crooks, and names Dawlish as Eberhard von Faber, the head of a powerful criminal gang, one of the deadliest men in Europe. Abbershaw hears that Meggie has been taken for questioning, and angered at the thought of the villains mistreating her, he uses Campion's passage to reach their lair. He too is questioned, and then locked up with Meggie. They speak to an eccentric servant locked up next doow, and find that the criminals were as surprised as anyone at the Colonel's death. Campion releases them, and they form a plan to overpower the villains. After much fighting and danger, they retake the house, and are about to flee to safety when the chief villains return and recapture them. Abbershaw reveals that he has burned their document, the plans for an audacious crime, and the party is locked upstairs, while the gang prepare to leave the house, leaving it on fire with the guests trapped inside. Just in time, the local hunt ride by, with a friend of Campion's among them. Hearing the prisoners' cries for help, the hunt rides up, are incensed by the German's behaviour, and, as he tries to flee, cause his car to crash, crushing him. The party breaks up and all return to London, where Campion impresses Abbershaw with the name of his mother before disappearing. Abbershaw, Prenderby and another man from the party find the converted car, and follow it to find Dr Whitby and the chauffeur about to flee the country by air. He denies killing the Colonel, and departs. Abbershaw, after some thought and research, pays a visit to the killer - Petrie himself. Having fallen in love with a young girl, he found she was the puppet of evil criminals, and enraged by their treatment of her, he resolved to track them down. When he found his own uncle was one of them, he felt he had no choice but to slay him, inventing the dagger ritual to give him the chance. Abbershaw lets him go, on condition he enters a monastery."
Dark Passage,crime,2," Vincent Parry, convicted of murdering his wife, escapes from prison and is taken in by Irene Jansen, an artist with an interest in his case. Helped by a friendly cabbie, Parry gets a new face from a plastic surgeon, thereby enabling him to dodge the authorities and find his wife's real killer. He has difficulty staying hidden at Irene's, because Madge Rapf, the spiteful woman whose testimony sent him up to prison, keeps stopping by."
Strange Affair,crime,1," When Alan Banks receives a disturbing message from his brother, Roy, he abandons the peaceful Yorkshire Dales for the bright lights of London, to seek him out. But Roy seems to have vanished into thin air. Meanwhile, DI Annie Cabbot is called to a quiet stretch of road just outside Eastvale, where a young woman has been found dead in her car. In the victims pocket, scribbled on a slip of paper, police discover Banks name and address. Living in Roy's empty South Kensington house, Banks finds himself digging into the life of the brother he never really knew, nor even liked. And as he begins to uncover a few troubling surprises, the two cases become sinisterly entwined..."
44 Scotland Street,crime,2," The novel tells the story of Pat, a student during her second gap year and a source of some worry to her parents, who is accepted as a new tenant at 44 Scotland Street in Edinburgh's New Town, and her various roommates and neighbours. She falls in love with her narcissistic flatmate Bruce, meets the intriguing and opinionated anthropologist Domenica MacDonald and her friend Angus, and works at an art gallery for Matthew, who was given the gallery as a sinecure position by his wealthy father. While working at the gallery Pat points out to Matthew (who knows almost nothing about art) that one of their paintings looks as if it could be a work of Samuel Peploe. After the gallery is broken into Matthew asks Pat to store the painting at their flat until they can check whether it's a genuine Peploe, however Bruce gives the painting to a raffle run by the South Edinburgh Conservative Association. Matthew and Pat eventually track it down to the novelist Ian Rankin who gives it back to them. The other major storyline is that of five-year-old Bertie, who is controlled by his pretentious and intellectual mother Irene - he has Grade Six on the saxophone, speaks fluent Italian, and is extremely knowledgeable about various subjects. After he is expelled from his nursery school Irene sends him to psychotherapy with Dr Fairbairn, who constantly misinterprets Bertie's simple wish to be a normal five-year-old boy on Oedipal and Freudian lines. Smith followed the original serial novel with another series set in Edinburgh, The Sunday Philosophy Club Series. The story of the characters in 44 Scotland Street is continued in his serialized novel Espresso Tales."
Appointment with Death,crime,1," Holidaying in Jerusalem, Poirot overhears Raymond Boynton telling his sister You do see, don't you, that she's got to be killed Their stepmother, Mrs. Boynton, is a sadistic tyrant who dominates all the younger members of her family, and who attracts the strong dislike of a group of people outside the immediate family. But when she is found dead, Hercule Poirot proposes to solve the case in twenty-four hours, even though he has no way of even proving whether it was murder."
The Body in the Library,crime,1," The story starts with Mrs Dolly Bantry waking up from a pleasant dream, and noticing that the maid has not been in yet. Suddenly, the maid, Mary, dashes in, tearful and breathless, and informs Dolly that there is a body in the library, before running out again. Colonel Arthur Bantry then goes downstairs and learns from his butler, Lorrimer, that there is indeed a body in the library, sees it, calls Police Constable Billy Palk, and then Mrs Bantry calls her friend, Miss Marple (revealing that the victim has been strangled). Miss Marple is picked up by Mrs Bantry and her chauffeur, Muswell, and taken to Gossington Hall. There she sees the body. It is a very young girl with platinum blonde hair, with lipstick and painted nails like a gash, wearing an old but glittery, satin, cheap, black and white evening dress of rather poor quality, with silver sandals. The girl is also wearing a considerable amount of make-up. Soon, the police arrive, the senior officers being Detective Inspector Slack and the Chief Constable of the County, Colonel. Terence Melchett. Nobody in the household recognises the body, though. Miss Marple states to Mrs Bantry, that a good suspect in the Bantrys' neighbour, Basil Blake, the son of an old school friend of Mrs Bantry's, who is disliked intensely by Colonel Bantry. Basil is well known for dating a young platinum blonde girl, called Dinah Lee. Colonel Melchett visits Basil, but soon discovers that Dinah is not dead, as she comes and argues with Basil. The autopsy arrives, revealing that the girl was strangled with the belt of her own dress, and that death took place between 1000 and 1200 at nighttime. She was also heavily drugged first. Despite her appearance, she died a virgin. Finally, the body is identified as Ruby Keene, an 18 year old dancer who worked at a hotel called the Majestic in Danemouth. The body is identified by Ruby's great-cousin and colleague Josephine Josie Turner, who explains that she is dance and bridge hostess at the Majestic, but required Ruby to fill in a as dance hostess, due to Josie suffering injuries sustained to her ankle, whilst sunbathing. Ruby would just do the dancing with men, and the exhibition dances with Raymond Starr, the tennis and dancing pro. But the previous night, Ruby went missing, and Josie was forced to do the dance. After Josie has visited Gossington, Mrs Bantry realises that the one who called the police was Conway Jefferson, an old friend of the Bantrys. Conway had a wife, a son, and a daughter (Margaret, Frank and Rosamund) all of whom were killed in a plane crash. Conway had both legs so badly injured, they were amputated. He lives with Frank's widow, Adelaide, Rosamund's widower, Mark Gaskell, and Peter Carmody, Adelaide's son from her first marriage. And then there is Edwards, Conway's valet. Mrs Bantry then decides that she and Miss Marple will go to Danemouth, stay at the Majestic, and find the killer. Meanwhile, Melchett has appointed a new assistant, Detective Superintendent Harper. Together they interview Conway and discover that he was going to adopt Ruby, disinherit Mark and Adelaide, and settle 50,000 on her. Despite this, Mark and Adelaide both have alibis. They were playing bridge watching Ruby dancing. Melchett and Harper interview George Bartlett, who was the last one to see Ruby alive, and who has had his car stolen. Conway, now tired, orders Edwards to call Sir Henry Clithering. When Sir Henry arrives, Conway asks him to investigate. Sir Henry tells him about Miss Marple. Later after dining, Miss Marple tells Sir Henry that if the case is not solved, the Bantrys' lives will be ruined forever. The police suspect that Ruby went to change to meet a boyfriend, who found out about her and Conway, making him panic and strangle her, leaving her at the Gossington library, and drives away to London. Sir Henry interviews Edwards, who tells him that he saw a snapshot of Basil Blake fall out of Ruby's handbag, making Conway and the reader suspect that Ruby had a lover. Then, Bartlett's Minoan 14 car is found burning in Venn's Quarry, with a charred and blackened corpse inside. With a few scraps of clothing surviving burning, it is identified as Pamela Reeves, a 16 year old Girl Guide reported missing a few days. Pamela was last seen going to Wallworths. Miss Marple interviews Pamela's friends, and discovers that Pamela was actually going to a hotel, for a film test, after being approached by a film producer, but Pamela never returned from this appointment. Miss Marple then goes to Basil Blake's house and informs Dinah Lee that she has discovered that she and Basil are married and that Basil will be arrested for killing Ruby. Basil returns and confesses that after getting drunk and fighting with Dinah at a studio party, he returned and found Ruby lying strangled to death on his hearthrug. Panicking, he dumped Ruby in the Bantrys' library. The police arrive and Basil is arrested. Miss Marple, Sir Henry and the Bantrys once again book into the Majestic (they had briefly left), but this time with Colonel Bantry, Melchett and Harper. Miss Marple makes a quick trip to Somerset House (something about marriages) and ask Conway to tell Mark and Adelaide that he is leaving the money to a hostel for young dancers in London, and that he will visit a solicitor to finalize the details tomorrow. Conway does so, and they ask Det. Supt. Harper to keep a watch on people, with his men. Then the Bantrys and Miss Marple (along with the staff and other guests) retire for the night. At 300 in the morning, someone breaks into Conway's bedroom, via the window and balcony, and tries to murder Conway by injecting him with poison, through a needle, but the attacker is stopped by Melchett, Harper and Clithering. But the intruder is not named. Miss Marple then reveals all to the Bantrys, the Blakes, Melchett, Harper, Clithering, and the Jeffersons. Although nail clippings were found in Ruby's room, the girl in the library had bitten hers, which meant that the body in the library was not Ruby's. When Dinah mentioned Somerset House-marriage, Miss Marple found out that Mark was married to Josie. Upon finding out about Conway and Ruby, they decided to murder her and frame Basil. Mark and Josie approached Pamela regarding a film test, and when she accepted, they bleached her hair, put make-up on her, varnished her nails, put her into one of Ruby's dresses, and drugged her. Mark then slipped away to write letters, and drove down to the sea-front. But that was when he drove Pamela to Basil Blake's house, and strangled her. So when the doctor said the time she died, Mark and Josie had solid alibis, they were playing bridge watching the real Ruby Keene alive and dancing, and they did not leave the table until after midnight. Josie told Ruby to go and lie down in Josie's room. Ruby, as well, had been drugged. When changing for the dance, Josie murdered Ruby, either by strangulation, a poisonous injection, or a blow on the back of her head. In the early hours of the morning, Josie dressed Ruby in Pamela's Girl Guide uniform, stole Bartlett's car, drove to Venn's Quarry, and incinerated the lot."
A Demon in My View,crime,5," A rigid man of fifty leads a solitary, apparently respectable life, as clerk and bookkeeper for a small business and part-time rent collector for his landlord. He has rented a flat in the building for twenty years because deep in its cellar, unbeknownst to anyone else, is a mannequin that he periodically strangles in order to satisfy his homicidal urges. The figure's location in the cellar, the darkness, the furtiveness, all are essential to the solitary man's satisfaction. The tenuous mental equilibrium he has been able to maintain is threatened when a young man, healthy in mind and body, a doctoral candidate in psychology, becomes a roomer in the house. Danger the older man senses from the moment the new tenant appears is horribly realized for him when the young man finds the mannequin and uses it as the figure in the bonfire at the Guy Fawkes Night celebration he has organized for the local children. The respectable fifty-year-old now must go back to the streets to find flesh more yielding than a mannequin's..."
One Virgin Too Many,crime,4," When a frightened child approaches Marcus Didius Falco with a plea for help, he does not believe her. One quarrel with the family does not mean that a relation is trying to kill her. Beset by his own family troubles, his new responsibilities as Procurator of the Sacred Poultry, and the continuing search for a new partner, he decides to send her home. However, he almost immediately regrets it. Gaia Laelia comes from a pre-eminent Roman family with a long history of key religious positions. Gaia, herself, is considered the most likely candidate for election to the office of Vestal Virgin. When she disappears, Falco is officially asked to investigate. Meanwhile, Helena's brother Aelianus has problems of his own. In an attempt to restart his political career - stalled by his younger brother's elopement with his wealthy fiancee - he tries to gain election to the Arval Brethren. During the night-time ceremonies, however, Aelianus stumbles across the body of one of the Brethren with his throat cut as if he had been sacrificed. Unable to bring in the Vigiles, Falco is forced to search the house of Gaia Laelia alone, aware that time is running out for finding her before the lottery takes place, or even alive."
Flesh and Blood,crime,3," Alex receives a call from the mother of an ex-patient, Lauren Teague. Considering it unresolved business, Alex contacts Milo and they ask around to see if they can find her. Her body turns up and the missing person case turns into a murder investigation. Alex and Milo visit her parents, former co-workers, roommates, and employers. They follow connections back and find that Lauren had 350,000 saved up, probably earned from prostitution. She had recently started to attend college, and was part of an intimacy experiment. When a former co-worker ends up dead after speaking to them, they know the murder was no ordinary mugging. Then Lauren's mother is killed, presumably by her husband. While kayaking along the beach near the Duke mansion, Alex rescues a boy who had swum out too far. This gets him invited in, and he makes the acquaintance of Duke's ex-wife, Cheryl. They flirt, and when a rendezvous is arranged, the killer shows up and shoots Cheryl. Alex is saved by Lauren's brother, Ben Dugger."
Double Dexter,crime,5," The book begins with Dexter being observed in the act of dismembering a pedophile by an unknown witness who evades Dexter's attempt to apprehend them. Meanwhile, an undercover cop is found in the front seat of his car, every bone in his body broken. Dexter's sister, Deb, begs Dexter to help her solve the case. Dexter, at this point, is unable to help. There is a taco wrapper found near the body. Another police officer is found in front of a fountain near the water. He is also significantly pulverized. Rita, in the interim, has started drinking wine and is suspicious of Dexter heading out every night. He says he is running, when in actuality, he is searching for the person who witnessed his playtime. Dexter has also been contacted through a blog by the person who is watching him. The Shadow, as Dexter calls him, tells Dexter that he knows who he is, and he will be killed in a horrible fashion soon enough. Debra catches the cop-killer and arrests him. Later, Camilla Figg, who works with Dexter in Miami Metro and has a crush on Dexter, is murdered in a fashion similar to the police officers. This is the Shadow, trying to set up Dexter, which he admits to in his blog to Dexter. Dexter is the prime suspect, and Rita accuses him of sleeping with her. Dexter asks his brother Brian to intervene, and Brian, unbeknownst to him, kills the wrong man. Eventually, the Shadow follows Dexter to Key West, where he proceeds to kill another police officer and leave him in Dexter's suite. The Shadow takes Astor and Cody to an island to set a trap for Dexter. But Dexter gets to the island first and confronts the Shadow. The Shadow runs with Astor in his arms onto a boat and sets off with Dexter managing to barely get on the boat as well. A fight ensues and Astor and Dexter eventually subdue the Shadow, tossing him overboard where he is eaten by a shark. Deb meets Dexter back in Key West, and everything is set to order. frDouble Dexter itDoppio Dexter ptDouble Dexter"
A Necessary End,crime,5," Violence erupts at an anti-nuclear demonstration in Eastvale, leaving one policeman stabbed to death. At first there are over a hundred suspects, but then things narrow down to the people who live on Maggies Farm, an isolated house high on the daleside Seth Cotton, the quiet, strong owner Mara Delacey, his girlfriend Paul Boyd, a young drifter with a violent background Zoe Hardacre, an astrologer and Rick Trelawney, an artist with strong Marxist leanings. Also among the suspects is Dennis Osmond, a social worker involved with Jenny Fuller, Inspector Bankss friend. As if this isnt enough to cope with, Banks finds his freedom hampered by the politically-motivated appointment of an old enemy, Detective Superintendent Richard Dirty Dick Burgess, to head the investigation. Finally, warned off the case, the only way Banks can salvage his career is by beating Burgess to the killer. As the two head for a final confrontation, Banks pieces together the full story behind his most tragic case so far."
Lost Light,crime,2," Lost Light is the first novel set after Bosch retires from the LAPD at the end of the prior story. Having received his private investigator's license, Bosch investigates an old case concerning the murder of a production assistant on the set of a film. The case leads him back into contact with his ex-wife Eleanor Wish, who is now a professional poker player in Las Vegas, and Bosch learns at the end that he and Eleanor have a young daughter. The poem referenced in this work is from Ezra Pound's Exile's Letter What is the use of talking, and there is no end of talking, There is no end of things in the heart."
The Fire Engine That Disappeared,crime,5," A house fire, which kills three people, was about to be written off as the result of a tenant's gas suicide when a forensics officer discovers a firebomb in the rubble that would have certainly killed the tenant had he not killed himself. Beck and his team launch a manhunt for the tenant's partner-in-crime, but are perplexed when the partner-in-crime is found dead at the bottom of the sea."
Total chaos,crime,5," The story takes place in Marseille during summer. Fabio Montale, a suburban-Marseille cop, sees his two closest childhood friends die one-by-one in violent circumstances. One was killed without anyone knowing why, the other was killed immediately after assassinating one of the leaders of the local underworld. Montale tries to understand what happened and gradually discovers a tangle of interests and power struggles within the Marseilles underworld and police."
Chickenfeed,crime,1," Based on the real life case of Elsie Cameron, a pregnant woman supposedly killed by her boyfriend, chicken farmer Norman Thorne, who was hanged for the murder in 1924, Walters re-creates the events leading up to the crime and writes from the perspective of both Elsie and Norman, as their relationship slowly turns sour and Norman yearns to be free from his former lover."
The Flanders Panel,crime,2," Julia, an art restorer and evaluator living in Madrid, discovers a painted-over message on a 1471 Flemish masterpiece  appearing as the cover of the book called La partida de ajedrez (The Chess Game) reading Qvis Necavit Eqvitem, written in Latin (English Who killed the knight). With the help of her old friend and father-figure, the flamboyantly homosexual Csar, and Muoz, a quiet local chess master, Julia works to uncover the mystery of a 500-year-old murder. At the same time, however, Julia faces danger of her own, as several people helping her along her search are also murdered."
The Jupiter Myth,crime,1," After putting the project of building Togidubnuss palace back on track (see A Body in the Bath House), Falco and family decide to take a break and visit some old friends and family up in Londinium. But nothing is ever peaceful around Falco. The body of a close friend of Togidubnus is found in a well. A simple murder No, not around Falco. There is more than one gang flexing their muscles in Londinium, leading Falco every which way. Suddenly, Falcos friend Petro appears. Its not likely that he just happens to show up at the edge of the Empire, but he is not interested in telling anyone much of anything. What is really puzzling is why all these things are happening in only a certain group of taverns, all named after very important events in someones life. Is that the connection they are missing"
