title,genre,rating,summary
Conan the Swordsman,fantasy,5," The seven short stories collected as Conan the Swordsman are set at various points of Conan's career, from his youth as a raider in the north to his maturity as a general of the kingdom of Aquilonia. The two associated non-fiction pieces by de Camp are on the Conan saga in general and the derivation of the names used by Howard in constructing the fictional Hyborian Age setting of the Conan stories. Chronologically, the seven stories supplement the tales in the twelve volume LancerAce Conan series, falling into the period covered by Conan through Conan the Warrior."
The Goblin Mirror,fantasy,4," An ill-wind disturbs the peaceful land of Maggiar and the wizard, Karloy requests leave to consult with his sister, Ysabel over the mountain. Lord Stani instructs his two eldest sons, Bogdan and Tamas, and his master huntsman, Nikolai to accompany Karloy. After a difficult trip over the mountain, they approach a tower, Krukczy Straz where they hope to find shelter, but are ambushed by goblins. The goblins have overrun the tower, killing all inside. Tamas is separated from the others but is rescued by Ela, a witchling who takes him to her mistress, Ysabel in a neighboring tower, Tajny Straz. But this tower has also been raided by goblins and all are killed, including Ysabel. Ela goes into the tower and retrieves Ysabel's shard from the goblin mirror. Then Azdra'ik, the goblin lord appears, but does not threaten them. He tells Tamas he must take the mirror fragment from Ela because it is too powerful for her to use. Ela takes Tamas to the next tower at the ruins of what was Hasel. Here Ela looks into the mirror but is overwhelmed by the goblin queen staring back at her. Tamas is startled when the queen looks at him and calls him a wizard, which, he assures Ela he is not. Ela is drawn to the goblin queen at the lake and Tamas tries to follow her, but gets lost. Azdra'ik finds him and together they search for Ela. Back in Maggiar, Yuri, Tamas's younger brother has been left behind to look after Tamas's dog, Zadny. But Zadny, pining for his master, escapes his pen and tracks Tamas's scent over the mountain with Yuri in pursuit. Near Krukczy Straz, Yuri finds an injured Nikolai, and together they follow Zadny, still on Tamas's trail, to Tajny Straz. But by the time they get there, Tamas has already left. Then Karloy arrives and reveals to Nikolai the story of the succession of witches, their bargains with the goblin queen, and the mirror fragment. Karloy realizes that Ela must have the shard and says he must take it from her before she misuses it. The three then head for Hasel to find Ela. At Hasel, Zadny continues his pursuit of Tamas, and realising that Ela and Tamas must be together, they all follow Zadny. Azdra'ik and Tamas find Ela near the goblin lake. Much of the surrounding landscape has been devastated by marauding goblin armies and a darkness spreads from the lake. The goblin queen is expanding her sphere of influence. Ela is tempted to try the mirror again, but Tamas, slowly becoming aware of the wizard in him, convinces her otherwise. Yuri, running ahead in pursuit of Zadny, stumbles into the goblin queen's hall. There he finds the goblin mirror and sees Bogdan in it. Bogdan, under the queen's spell, pulls Yuri into the mirror. Tamas arrives and tries to persuade Bogdan to free Yuri, but Bogdan challenges Tamas and in his rage is accidentally killed. Tamas and Ela confront the goblin queen. The shard returns to the mirror but with their combined magic they seize control of it and banish the goblin queen and her armies. Karloy and Nikolai arrive but the darkness is already receding. Karloy reveals that Azdra'ik used goblin magic to father Ytresse with Ylena and that Ela is Azdra'ik's great grand-daughter and Karoly's niece. Tamas, now in control of Azdra'ik, elects to let the goblin lords remain on earth."
Don Rodriguez: Chronicles of Shadow Valley,fantasy,4," A coming of age story set in the mythical golden age of Spain. The titular character is excluded from the inheritance of the family castle on the grounds that given his expertise with sword and mandolin he should be able to win his own estate and bride. Setting out to achieve his place in the world, Rodriguez quickly acquires a Sancho Panza-like servant, Morano, and goes on to experience a series of adventures en route to his goal."
The Lake of Tears,fantasy,1," In The Forests of Silence, the topaz had been retrieved by Lief, Barda, and Jasmine. They continue on their way to the Lake of Tears, to retrieve the ruby. They learn that the land surrounding the Lake of Tears is controlled by the evil sorceress Thaegan, who has 13 monster children. As the companions travel through the countryside they rescue a man named Manus from the Shadow Lord's servants, Grey Guards. Manus is from the city of Raladin. 100 years ago, Thaegan put a spell on Raladin that caused them and all of their offspring to never be able to speak. Lief, Barda, and Jasmine also learn that Thaegan put a spell on the city of D'Or and turned it into the Lake of Tears. The companions, with Manus, escape from the Grey Guards only to be captured by Jin and Jod, two of Thaegan's children. They eventually defeat Jin and Jod and journey to the city of Raladin, where Manus hopes to find his people. Upon arrival, they find the city empty. Only when the Ralad people hear the companions, they come out of hiding. Lief, Barda, and Jasmine tell the Ralads that they must journey to the Lake of Tears, despite the Ralads pleas, but they do not tell them they are going in quest of one of the gems of the Belt of Deltora. Manus agrees to be their guide. When they get to the Lake of Tears, the monster Soldeen attacks them. Soldeen is a giant fish-like creature who is very deadly and has the ability to speak. Using the power of the topaz, Lief persuades Soldeen to give them the ruby. As Soldeen agrees, Thaegan appears and threatens to kill them all. The ruby flies out of Lief's hand and into the depths of the Lake as Thaegan uses her magic to harm them. Just as Thaegan is about to kill them all, Jasmine's bird Kree comes and kills Thaegan by drawing blood. All of Thaegan's spells are broken the Ralads can now speak and the Lake of Tears turns back into the city of D'Or. Soldeen is a man named Nanion and gives the three companions the gem and wishes them well on their quest. The Belt now holds the topaz and ruby and now they journey towards the City of the Rats."
Alchemy,fantasy,2," Roland, a 7th former who has been caught shoplifting, is given an unusual assignment to spy on a mysterious girl in his class who is studying alchemy. However, an enemy from the boy's past wants the girl's power and is using him for information. Roland eventually finds out that he is not unlike Jess Ferret and her abilities, but gets them both into a situation which endangers their lives. Alchemy has similar themes to two other books by Mahy, The Changeover and The Haunting. The book won the senior fiction section of the 2003 New Zealand Post Children's Book Awards."
Conan the Great,fantasy,3," After a victorious war against the invading armies of Nemedia and Ophir, King Conan of Aquilonia rescues from the battlefield the dwarf Delvyn, jester to the enemy kings. Delvyn, however, is not the fool he appears, but the secret driving force behind the invasion. The ambitious devotee of an evil demon, he seeks a king powerful enough to spread its worship throughout the world. In the wake of his former patrons' failure to conquer Aquilonia, he believes his new employer both strong enough to unite the Hyborian nations and pliant enough to establish his universal cult. Skillfully insinuating himself into the king's confidence, the scheming jester plays on Conan's concerns over the resurgent strength of the kingdom of Koth under its new ruler, the mysterious, amoral and ruthless Prince Armiro. In a contest for empry, Aquilonia extends its conquests to the east while Koth drives west, crushing the realms between them as they approach their inevitable clash. The king is estranged from former friends and supporters and dependant on his new hanger-on as Delvyn feeds Conan's vainglory. Only the revelation that Armiro is his own son by his former lover, Queen Yasmala of Khoraja, stops Conan at the brink and spurs him to shake the jester's baleful influence."
Gate of Ivrel,fantasy,2," The backward land of Andur-Kursh is split into many cantons, each with ambitious clans vying for power. The loyalty of a warrior of the nobility is given to one's clan. Vanye is one of them, if only the barely tolerated bastard son of the ruler of one of these cantons, the result of a mere night's amusement by a Nhi lord with a captive from an enemy clan, the Chya. One day, he is brought before his father, after killing one legitimate half-brother and maiming the other with his sword, in a baiting that had gone awry. After turning down honorable suicide, he is made ilin, an exiled, clanless warrior akin to the Japanese ronin. Hunted by his half-brothers' vengeful maternal clan, Vanye is forced to enter Morgaine's vale, a place anyone less desperate would have shunned. By chance, he releases Morgaine, a beautiful woman of distinctive appearance, from the Gate there. Vanye recognizes her as a legend from the past. It is winter and Vanye is weary, cold and hungry. So when Morgaine provides food and shelter, he accepts them. Only then does he remember that she, alone of all women, has been given lord-right she can and does claim a year of service from him in return for accepting her hospitality. Morgaine is determined to complete the mission she and four companions had set out on a century before to close the master Gate at Ivrel. She explains to Vanye that the Gates that dot the land are passageways through both space and time. One hundred men and women had been sent by the Union Science Bureau on a one-way mission to close all the Gates, lest humanity suffer the fate of another species. The qujal had found the Gates and tapped their powers to rule an interstellar empire of lesser beings, including humans. But one reckless fool had succumbed to temptation and gone back in time, triggering a cataclysm that had wrecked qujal civilization. After many years, the last five Union survivors had reached this world and recruited allies to attack Thiye Thiye's-son, the master of the Gate of Ivrel. But they were betrayed and nearly their entire army was swallowed up by the Gate only Morgaine and a few soldiers, bringing up the rear, survived. Fleeing before the enemy, she had been forced to seek refuge in a lesser Gate, there to wait in stasis until freed. She seeks aid from Clan Leth, a former staunch ally, but finds it greatly changed and its lord, Kasedre, half mad. His chief counselor, Chya Liell, comes to them late at night and warns them to leave before harm befalls them, killing a guard to give them no choice in the matter. Privately, Liell tries to persuade Vanye to desert Morgaine. Morgaine and Vanye travel into neighboring Chya lands and find themselves uneasy guests of Chya Roh, Vanye's cousin. After questioning and some rest, they are let go, only to be attacked by Thiye's men. Morgaine is forced to draw her sword, Changeling, which turns out to be more than it seems it can tap the power of the Gates to send its victims elsewhere. The two manage to escape, but run into a Nhi band. Rather than chance another fight, the wounded Morgaine orders Vanye to bargain for shelter and protection. She is set free, though without her sword, while he is forced to remain behind by his brother Erij, now the lord of Nhi. Erij wants his brother to help him rule, knowing him to be trustworthy and bound to him by blood. When persuasion and threats alike prove useless, he draws Changeling, not knowing its powers. Vanye takes advantage of the ensuing mayhem to retrieve the dropped sword and escape to rejoin Morgaine. Roh had warned him not to trust Liell, that rumors said his body had been taken over by another. Morgaine confirms that such a thing can be done using a Gate. She knows that Thiye has prolonged his life by this method and suspects her century-old betrayer also still lives. The aged Liell's attempt to suborn Vanye suddenly takes on a more sinister aspect. After another clash with Nhi warriors, Morgaine is personally escorted by Roh out of his domain. Fearing her intentions, he knocks out a too-trusting Vanye when Morgaine is asleep and ties them both up, but his timing could not have been worse. Liell and his men easily capture all three. He takes Vanye to a Gate, intent on switching bodies. The unease of Liell's men in the unnerving presence of the Gate allows Vanye to escape. By chance, the horse he steals is carrying Changeling. But Vanye's luck still runs bad he is caught again, this time by his brother Erij. Erij, emboldened by his possession of Changeling and for a variety of reasons, allows himself to be persuaded to go to Ivrel. After driving off Liell's men with the deadly sword, they reach Thiye's fortress. They wait for night before Erij uses Changeling to force their way in. Vanye then takes his brother by surprise and retakes Morgaine's sword. In mortal danger, Erij has no choice, but to guard his back. Inside, they come upon the aged Thiye, but before they can react, the old man is killed by Roh. Roh informs them that Morgaine is loose in the fortress and that Liell is dead. He warns them to flee while they still can, then follows his own advice. Vanye finds Morgaine and surrenders the sword to her, much to Erij's dismay. She confirms Vanye's suspicion Roh's body now houses Liell's mind. Fearing Morgaine, RohLiell had sabotaged the Gate controls so that he could escape to another world, leaving his enemies trapped here. But Morgaine believes that he left too much of a safety margin before the Gates on this world close forever and that she can follow him. She departs in all haste. Erij surprisingly bids his brother to go after her and Vanye gratefully complies. Together, Morgaine and Vanye pass through the Gate."
The Solitaire Mystery,fantasy,4," The book follows two seemingly separate stories A 12-year-old boy, Hans-Thomas, and his father are driving through Europe on a journey to locate and bring home the boy's estranged mother. Whilst on their journey, a strange little bearded man gives Hans-Thomas a magnifying glass, saying mystically You'll need it!. Not long afterwards, Hans-Thomas and his father stop in a roadside caf where Hans-Thomas gets a giant sticky bun from a kind baker to eat on his journey. To Hans-Thomas's great surprise, hidden inside the sticky bun is a tiny book, with writing so small it cannot be read with the naked eye. Hans-Thomas begins to read the tiny book using his new magnifying glass, and the story then alternates between Hans-Thomas' journey and the story in the sticky bun book. The sticky bun book tells the story of an old baker whose grandfather gave him a drink of a wonderful liquid he called Rainbow Fizz (Rainbow Soda in the American edition). It came from an island which the grandfather had been shipwrecked on as a young man. On the island lived an old sailor called Frode, and fifty-three other people the fifty three other people did not have names though, they referred to themselves as the numbers on playing cards (52 cards plus a Joker). The Ace of Hearts was particularly enchanting, and Frode had quite a crush on her, even though she was forever losing herself. The two stories of Hans Thomas's journey, and the events in the sticky bun book start to overlap The cards in the sticky bun book take part in a game, where each says a sentence, and Frode tries to interpret its bizarre meaning. But sentences such as the inner box unpacks the outer at the same time as the outer box unpacks the inner and destiny is a snake so hungry it devours itself seem devoid of meaning for Frode. However, the cards' predictions as told in the tiny book begin to reveal details about Hans Thomas's own plight to find his mother. It occurs to Hans Thomas that his mother bears a striking resemblance in her personality to the Ace of Hearts in that she 'loses herself' (disappears) for long periods. Also, throughout Hans Thomas's journey, he has seen the same odd little bearded man following him about (the man who gave him the magnifying glass which proved so useful to read the sticky bun book). But whenever Hans Thomas approaches the little man, he seems to dash away and vanish. The baffling thing for Hans Thomas is that he stopped for the cake merely by chance, and chose to eat a sticky bun by chance - how is it possible that a tiny book from a random bun is telling him things about his own life"
Night Whispers,fantasy,2," As Jayfeather, Lionblaze, and Dovepaw continue to seek answers to the mysterious prophecy that binds them, they learn that another cat may play an essential role in defeating the Dark Forest."
Princess Academy,fantasy,1," Miri is a fourteen-year-old girl from Mount Eskel, an isolated territory of Danland, who has never been allowed to work with the rest of the villagers in the quarry that keeps the community alive. Because of this, she feels like an outcast in the community and cut off from the culture focused around a shared working life in the quarry. As the quarry can barely cut enough linder to feed the villagers, Miri keeps on trying to help. In spite of her feelings of isolation, Miri is very close to her father and her sister, Marda, and she shares a close friendship with a boy named Peder. Unexpectedly, a messenger from the king arrives along with the usual traders from the lowlands. The messenger announces that the nation's priests have informed the nation that, despite the lack of education provided for the villagers and the prejudice that exists between the mountain villagers and the lowlanders, the crown prince's future bride will come from Mount Eskel. A princess academy is established near the village to train the potential princesses, with compulsory attendance for every girl aged between twelve and seventeen. At the end of the year, the prince will visit the academy and choose the girl to be the next princess. Miri and the other girls attend the academy, and although they struggle to appease the strict teacher, Tutor Olana, Miri excels at learning and commerce. All the girls are eager to please the prince and win a comfortable life for themselves and their families, and Miri's new knowledge of commerce helps the village prosper in trading with the lowlanders. After a disagreement, the girls use their knowledge of diplomacy to negotiate a more bearable living arrangement with Tutor Olana, including weekly visits home. Miri also begins to explore the mechanics of quarry-speech, a form of unspoken communication used only in the quarry, and makes friends with some of the other girls, including Britta, a lowlander who had recently moved to Mount Eskel. Miri's excellence in her studies and her willingness to help her peers despite bitter competition eventually earn her the title of academy princess and the privilege of having the first dance with the prince. At the academy ball, the prince dances with every girl except Britta, who is ill, and generally acts very distant. Later in the evening, he takes a walk with Miri and shows a more human side. However, he leaves without choosing a bride. Once the prince has left, promising to return in the spring to announce his choice, bandits attack the academy hoping to hold the new princess hostage. Miri must use her new knowledge of quarry speech to call for help from the village. At first no one seems to hear her, but eventually she is able to contact Peder. The villagers come to the academy through the blizzard, and the girls escape from the bandits and spend the winter at home with their families. In the spring, the prince returns and chooses to marry Britta - whom he has known since childhood - and names Mount Eskel an official province. The book ends with Peder and Miri admitting their feelings toward each other."
Foxmask,fantasy,3," When Thorvald turns 18, his mother Margaret decides to tell her son the truth about his father's identity. Upon learning that Somerled was his father, Thorvald decided to find the man. With his friend Sam's help, Thorvald begins his journey. Unbeknown to the two boys, Creidhe stows aboard. When the boat becomes damaged, they land on the lost isle that Somerled had landed on 18 years earlier, the Isle of Storms. To the south of the Isle of Storms resided the Unspoken, who, while capable of powerful magic, are in turmoil without their leader or seer - The one whom they call Foxmask. The Ruler of the Isle of Storms had had a daughter and a son. The daughter had been given to Foxmasks people 7 years previously so she could give birth to a child who would become Foxmask. To save this heir from the maiming the Unspoken deemed necessary, the Ruler's son stole the child and hid it on the Isle of Clouds, an island to the west of the Isle of Storms. The Unspoken levied a curse on the Rulers people whereby no new children would be allowed to survive past the second morning of their life. This curse was to stay in effect until Foxmask was returned to his people or a new Seer was born to take his place."
High Deryni,fantasy,4," The novel takes place in June and July 1121, less than a year after the coronation of fourteen-year-old King Kelson Haldane. At the beginning of the book, Kelson is leading an army into the Duchy of Corwyn to put down the rebellion of an anti-Deryni zealot named Warin de Grey. Warin is allied with Archbishop Edmund Loris, the leader of the Holy Church. Together, they have taken the ducal capital of Coroth and are openly revolting against the Crown due to Kelson's support of his Deryni advisors, Duke Alaric Morgan and Monsignor Duncan McLain. Morgan and Duncan decide to go to Dhassa and seek to reconcile with the six bishops who have refused to follow Loris' anti-Deryni crusade. Meanwhile, in the border city of Cardosa, King Wencit Furstn, the powerful Deryni ruler of the neighboring kingdom of Torenth, seeks to convince Earl Bran Coris of Marley to betray Kelson and assist in an invasion of Gwynedd. Morgan and Duncan arrive at Dhassa and surrender to the bishops, who are led by Thomas Cardiel and Denis Arilan. After hearing their explanations for their previous actions, the two bishops agree to forgive them. On the border, Earl Sean Lord Derry, Morgan's aide, is captured by Bran Coris. Coris has decided to betray Kelson and immediately turns Derry over Wencit, who begins to torture Derry both physically and mentally. Morgan senses Derry's pain when he attempts to contact him, but his use of his powers is detected by Bishop Arilan, who reveals that he is also Deryni. Kelson's army then marches to Coroth, where the young king confronts the rebellious archbishop. Unwilling to assault Coroth directly, Morgan sneaks into the castle with Kelson, Duncan, and Bishop Cardiel. Once inside, they confront Warin and force him to re-evaluate his beliefs by comparing his mysterious healing ability to Morgan's. Having acquired Warin's aid, Kelson confronts Loris the following morning and takes the archbishop into custody. With the internal ecclesiastical schism now resolved, Kelson's army prepares to face the invading Torenthi army. Kelson learns of Bran Coris' treason, but is nonetheless determined to win the war. The Gwyneddan army arrives at the border shortly thereafter and is greeted by grisly evidence of Bran Coris' betrayal. During a parley session with the Torenthi invaders, Morgan manages to rescue Derry, but the army is unable to prevent the murder of fifty Gwyneddan soldiers, including Duncan's father. Wencit challenges Kelson to a Duel Arcane, a form of ritualized magical combat in which each king will be accompanied by three companions. Before Kelson can agree, Arilan suddenly requests a brief period to consider the challenge. A short time later, Arilan reveals that he is not only Deryni, but also a member of the Camberian Council, a secretive group of highly-trained Deryni who oversee and regulate such duels. In issuing his challenge, Wencit claims that he has secured the cooperation of the Council, but Arilan has heard nothing of such a request. He establishes a Transfer Portal in Kelson's tent and travels to the Council's chambers, demanding an explanation from his comrades. They soon realize that Wencit has attempted to trick Kelson by bringing four imposters to the duel. Though initially reluctant to arbitrate the duel, the Council finally agrees after Arilan brings Kelson, Morgan, and Duncan to confront them. The following morning, Kelson rides out to face Wencit, accompanied by Morgan, Duncan, and Arilan. Although furious when the real Council arrives, Wencit eventually concedes to their presence. The Duel Arcane begins, but it is suddenly interrupted before the first spell can be summoned. One of Wencit's allies reveals himself to be another member of the Camberian Council, one who has been working to bring down Wencit for years for his own personal reasons. He provided poisoned wine for Wencit and his other allies, and all four are soon dying from its effects. Unwilling to let his enemies suffer needlessly, Kelson uses his powers to kill each of them. With Wencit's death, the Duel Arcane is ended and Kelson emerges victorious."
The City of Ravens,fantasy,3," The story follows a petty thief called Jack Ravenwild, who is hired by the beautiful Elana to find a very special book. In the same tenday (the Realms equivalent of a week), he resorts to spying on another perfect woman, a mage named Zandria, to try to get information. But, the beautiful Illyth invites him to the game of masks, and at the same time he fears for his friend Anders, wanted by the evil Brothers Kuldath for stealing their ruby. Soon Jack finds both good and evil people following him through the streets of Ravens Bluff."
Tam Lin,fantasy,3," The protagonist of Tam Lin is Janet Carter. Written in the indirect third person, from Carter's point of view, the novel is set during her years as a student in the early 1970s at the fictional Blackstock College in Minnesota. The characters include her fellow students, professors at the college, her family, and a childhood friend. The plot combines the story of a young woman's life at college with a retelling of the traditional Scottish fairy ballad Tam Lin."
Warlord of the Air,fantasy,1," The novel is transcribed by 'Michael Moorcock' (the author's fictional grandfather) in 1903. Holidaying at the remote Rowe Island, he befriends Oswald Bastable, an ex-soldier stowaway who seems confused and disoriented beyond what could be explained by his opium addiction, and who is tormented by great guilt from an action he performed in his past. Bastable agrees to tell Moorcock the story, and begins his narrative with his experiences in North East India in 1902, sent as part of a British expedition to deal with Sharan Kang, an Indian high priest at the temple of Teku Benga, a mysterious and seemingly supernaturally powerful region. After a confrontation with Kang and his men, Bastable finds himself lost and alone in the caves around the 'Temple of the Future Buddha', where he is assaulted by a mysterious force and knocked into unconsciousness. When he awakes, and escapes the caves, the Temple is in ruins, as if a great amount of time has passed. He is soon found and picked up by a massive airship, where he learns that it is in fact the year 1973, but not the one that the reader would recognise. In this alternate future, the First World War never happened, and the colonial powers continue to assert dominance over their empiresfor example, India remains a British territory, though Winston Churchill had been viceroy in this alternate future as well as in Bastable's own. At first, Bastable marvels at the wonders that await him in his 'future'  London is a clean and peaceful city, and the world seems to be a utopia, held in balance by the great empires. Gaining employment amongst the great airship armadas, however, he soon comes into contact with a troop of anarchists  among them a mysterious woman named Una Persson, and an ancient Russian revolutionary named Ulianov. He initially maintains a patriotic resistance to their activities, but gradually discovers the truth life is peaceful for the dominant empires but the seeming utopia of the empires' home countries is based on decades of unimpeded and unopposed colonial oppression, brutality and domination of their territories. As the First World War never happened to bankrupt the colonial empires and begin the gradual liberalisation and freedom of the colonies, imperialism remains unchecked and the world is greatly unfair and unjust. Great Britain, France, the Tsarist Russian Empire, the German Empire, Japan, the Italian Empire and the United States ruthlessly dominate this world and suppress anti-imperialist and anti-colonialist dissent. Bastable, a fair and honorable man, is outraged by the cruelty, injustice and horror revealed to him, and begins to fight for the oppressed peoples of the world (opposing, amongst others, his former friend in the airship service, Major Enoch Powell). Tragically, his actions result in the atomic bombing of Hiroshima at the hands of the anarchists. The atomic blast knocks him loose from the alternate 1973, sending him to a new 1903. Wracked with guilt over his part in the destruction of countless millions of innocent lives, and dreading the 'future' of science and imperialism gone mad, Bastable makes his way to the caves of Teku Benga and returns to 1903, but alas, not his own original time. His experiences have altered him too much to settle into life in this new alternate universe both his experiences and this sense of dislocation have driven him to opium. The novel ends with Bastable disappearing mysteriously, much to the 1903 Moorcock's amazement and a postscript from the modern author Moorcock, establishing his grandfather's death on the Western Front in 1916."
The Time Machine,fantasy,1," The book's protagonist is an English scientist and gentleman inventor living in Richmond, Surrey, identified by a narrator simply as the Time Traveller. The narrator recounts the Traveller's lecture to his weekly dinner guests that time is simply a fourth dimension, and his demonstration of a tabletop model machine for travelling through it. He reveals that he has built a machine capable of carrying a person, and returns at dinner the following week to recount a remarkable tale, becoming the new narrator. In the new narrative, the Time Traveller tests his device with a journey that takes him to 802,701 A.D., where he meets the Eloi, a society of small, elegant, childlike adults. They live in small communities within large and futuristic yet slowly deteriorating buildings, doing no work and having a frugivorous diet. His efforts to communicate with them are hampered by their lack of curiosity or discipline, and he speculates that they are a peaceful communist society, the result of humanity conquering nature with technology, and subsequently evolving to adapt to an environment in which strength and intellect are no longer advantageous to survival. Returning to the site where he arrived, the Time Traveller is shocked to find his time machine missing, and eventually works out that it has been dragged by some unknown party into a nearby structure with heavy doors, locked from the inside, which resembles a Sphinx. Later in the dark, he is approached menacingly by the Morlocks, ape-like troglodytes who live in darkness underground and surface only at night. Within their dwellings he discovers the machinery and industry that makes the above-ground paradise possible. He alters his theory, speculating that the human race has evolved into two species the leisured classes have become the ineffectual Eloi, and the downtrodden working classes have become the brutish light-fearing Morlocks. Deducing that the Morlocks have taken his time machine, he explores the Morlock tunnels, learning that they feed on the Eloi. His revised analysis is that their relationship is not one of lords and servants but of livestock and ranchers. The Time Traveller theorizes that intelligence is the result of and response to danger with no real challenges facing either species, they have both lost the spirit, intelligence, and physical fitness of Man at its peak. Meanwhile, he saves an Eloi named Weena from drowning as none of the other Eloi take any notice of her plight, and they develop an innocently affectionate relationship over the course of several days. He takes Weena with him on an expedition to a distant structure that turns out to be the remains of a museum, where he finds a fresh supply of matches and fashions a crude weapon against Morlocks, whom he fears he must fight to get back his machine. He plans to take Weena back to his own time. Because the long and tiring journey back to Weena's home is too much for them, they stop in the forest, and they are then overcome by Morlocks in the night, and Weena faints. The Traveller escapes only when a small fire he had left behind them to distract the Morlocks catches up to them as a forest fire Weena is presumably lost in the fire, as are the Morlocks. The Morlocks use the time machine as bait to ensnare the Traveller, not understanding that he will use it to escape. He travels further ahead to roughly 30 million years from his own time. There he sees some of the last living things on a dying Earth, menacing reddish crab-like creatures slowly wandering the blood-red beaches chasing butterflies in a world covered in simple lichenous vegetation. He continues to make short jumps through time, seeing Earth's rotation gradually cease and the sun grow larger, redder, and dimmer, and the world falling silent and freezing as the last degenerate living things die out. Overwhelmed, he returns to his laboratory, arriving just three hours after he originally left. Interrupting dinner, he relates his adventures to his disbelieving visitors, producing as evidence two strange flowers Weena had put in his pocket. The original narrator takes over and relates that he returned to the Time Traveller's house the next day, finding him in final preparations for another journey. The Traveller promises to return in half an hour, but three years later, the narrator despairs of ever learning what became of him."
The Candle in the Wind,fantasy,4," The story begins with Mordred and Agravaine, both discontent. Mordred hates his father, King Arthur, and Agravaine hates Sir Lancelot. Their views are not shared by Gawaine, Gareth, or Gaheris. The relationship of Lancelot and Guinevere has gone on for some time and everyone in the court knows of it. No one, however, publicly speaks of it as law would require Lancelot to be killed and Guinevere to be burned at the stake. In order to wreak their revenge, Mordred and Agravaine decide to go to the king and officially charge the Queen with adultery. Troubled by this, King Arthur agrees to leave on a hunting trip to give the knights a chance to catch the Queen with Lancelot, although he does say that if they are caught, he hopes that Lancelot will be able to kill all witnesses and adds that if the two fail in backing their claims, he will see to it that they are pursued by the law themselves. At the same time, he confesses to Guinevere and Lancelot a terrible secret When Mordred was born, Arthur had been told by many people that the child would be evil, as a result of the incest. Pressured, the king commanded all babies born in the approximate month Mordred would be born to be placed on a boat which was then sunk. Mordred managed to survive this, however, and Arthur lived with the guilt of causing the death of the other babies. When the king leaves for his hunting party, Lancelot prepares to sneak over to Guinevere's room. Before he can leave, Gareth visits him and warns him of Mordred and Agravaine's plot. Lancelot receives him warmly, but does not take the threat seriously as he does not believe that Arthur would entertain such an idea. He leaves for the Queen's room without weapons or armor, assuring Gareth that they would all laugh together about this when the king returned. In Guinevere's room, Lancelot laughingly tells her of Gareth's warning. Unlike him, however, the queen takes the threat seriously and tries to convince the knight to leave before they are caught. Too late, however - they find a group of knights attempting to break into Guinevere's room. Lancelot manages to kill one of them (later revealed to be Agravaine) and takes his weapon and armor to defeat the rest. Mordred, however, escapes to tell Arthur of the Queen's faithlessness. Lancelot is forced to flee Camelot, however promises to return to rescue Guinevere. Though unwilling to kill his wife, Arthur is obliged to obey his own laws and prepares for her execution. Mordred faces scorn and anger from his brothers, who are furious with him for turning in the queen and accuse him of being a coward for running away from his fight with Lancelot. Arthur later explains to them that Mordred survived because Lancelot was unwilling to kill Arthur's son. When Mordred learns that Lancelot will return to prevent Guinevere's execution, he demands that Arthur put more guards in the town. While Gawaine refuses to take part in the events, Gareth and Gaheris are stationed as additional guards. Just as Guinevere is about to be burned, Lancelot rides in and rescues her. Much to Gawaine's horror however, it is discovered that in his haste to reach the queen, Lancelot killed Gareth and Gaheris before he could recognize them. Guinevere and Lancelot flee to France, and request forgiveness from the Pope. It is granted and Guinevere is permitted to return to Camelot. Lancelot remains in France, where Arthur is forced to fight him for honor. During the siege, Gawaine receives a blow to the head that gravely injures him. In Camelot, Mordred is left to rule in Arthur's stead. He corners Guinevere and tells her that he intends to overthrow Arthur's rule and take her as his wife (as revenge for Arthur sleeping with Mordred's mother). Guinevere manages to send a message to Arthur and upon hearing the news, Gawaine dies. Arthur then returns to England to stop Mordred. On the eve of battle, in a state of semi-consciousness, he remembers Merlin's lessons. To make sure that his legacy lives on even if he dies in the battle, he explains his ideas to a young serving boy, Tom of Warwick (implied to be Thomas Malory of Warwickshire). He tells the boy how his idea of peace was like a candle in the wind, which he had kept alight with an effort. The book ends with Arthur sending Tom away to safety, and then he is ready to face the coming battle with a peaceful heart. Arthur acknowledges that he shall perhaps come again to try to create another perfect Round Table. He remembers before death, the times he spent with Merlyn doing missions. At the thought, Merlyn 'might' have appeared, but he dismissed it for though he is locked up, though in The Book of Merlyn this moment is when Merlyn appears to him and takes Arthur away for a debate on war, humanity etc... We are meant to know already how the battle goes, (see Battle of Camlann). We end on a note of hope as Arthur accepts his fate with a clear mind, as if he is refreshed. Although the details of the battle are not recounted, according to legend all of the knights are killed, and Arthur kills Mordred, and Mordred mortally wounds Arthur. White puts forth both that Arthur died, or the other story where he is set adrift to Avalon where his wounds may be healed that he might rule again."
