title,genre,rating,summary
Thorns,science,4," Humanity has colonized the solar system and moved outward to begin exploring the far reaches of the galaxy. An interplanetary audience follows real-life stories of triumph and tragedy presented to them by Duncan Chalk, a media mogul with apparently limitless resources. Chalk, unknown to all around him, is a kind of psychic vampire who draws sustenance from the emotions of others, particularly those of pain and trauma. Though he enjoys playing his inner circle of assistants against each other as a sort of daily snack, Chalk's true nourishment comes from the dramas he orchestrates for his audience. Chalk's latest drama involves the pairing of Minner Burris, a space explorer who was captured and surgically altered by aliens on the planet Manipool, and Lona Kelvin, a 17-year-old girl who donated eggs for a fertility experiment that produced a hundred babies. Burris, whose freakish appearance draws attention whenever he ventures out in public, has withdrawn into seclusion and bitterness. Kelvin, whose brief fame as the virgin mother of an army of children has begun to fade, has twice attempted suicide because she has not been allowed to adopt or even see any of her offspring. Chalk promises Burris a full round of surgery and treatment to restore his human appearance, and offers Kelvin a chance to adopt one of her babies, if the two agree to come together for an all-expenses paid tour of the solar system. At first the two wounded subjects enjoy each other's company and even become lovers. Kelvin's empathy and compassion are stirred by Burris's plight, and Burris enjoys playing masculine protector and guide to the naive teenager. The affection soon curdles into irritation, hostility and even hatredall of which provide a psychic feast for Chalk. The two finally break off after a particularly vicious fight, which Chalk uses as a pretext to void the agreement. He does, however, try to keep them on the hook by dangling new offers for example, he asks Kelvin to befriend David Melangio, a childlike man whose feats of memory and calculation are his only means of meeting a world that has already subjected him to overwhelming traumas. Kelvin erupts in rage and is carried off by Chalk's assistants. Burris, meanwhile, has a sexual fling with Elise, the widow of an astronaut who accompanied Burris on the Manipool landing, and who died from the surgical alterations performed by the aliens. Elise is both aroused and repulsed by Burris' body, and the sadomasochistic nature of her attraction eventually alienates Burris. His withdrawal causes her to commit suicide in a particularly grisly fashion. Burris, deeply shaken, returns to Earth. He has realized that Chalk's promise was empty, and that such help may no longer even be possiblethe changes wrought by the Manipool aliens appear irreversible. What's more, the surgery that turned him into a monster has also improved his body in unexpected ways that Burris has come to appreciate. With the inadvertent help of Melangio, who during a typically bland chat lets slip some information that gives them clues into Chalk's true nature, Kelvin and Burris confront the media baron in his office. They expose the full, unfiltered core of their mutual pain to Chalk, who is overwhelmed and finally killed by the intensity of the emotional flood. As the novel ends, Burris has convinced Kelvin to join him in a trip back to Manipool, where they will confront the aliens and, presumably, undergo alterations that take them beyond humanity."
Bro,science,3," The protagonist is a young boy named Alexander growing up with a well off family in the Ukraine. Around 1918 when he turned 10 the Russian civil war forced him and his family to leave their home in hopes of trying to escape to Warsaw but they were hit by artillery fire and killed his father, brother, and uncle. The protagonist ends up living with an aunt in Moscow and attending college there. His aunt ends up being arrested at which point the protagonist abandons the apartment they were living in and has already dropped out of college. The protagonist decides to go on a expedition to find the Tungus meteorite which happened to strike earth the same day he was born. During this expedition the protagonist abandons the group and makes a spiritual connection with the meteorite which he describes as Ice. The Ice tells the protagonist that he is a member of the brotherhood of the light, his name is Bro,and he must go out into the world and find the rest of 23,000 members.The brotherhood of the light created the universe but made one mistake which was earth. People and animals are disrupting the universe and the 23,000 want to come together to destroy the earth and restore order to the universe. The protagonist immediately sets out to accomplish this goal."
Midnighters 3: Blue Noon,science,3," When time freezes in the middle of the day during a school pep rally, the Midnighters have a problem. The secret hour is slowly making its way into the real world. The last book in the Midnighters trilogy is all about the adventure of trying to keep the secret hour in the secret hour. The Midnighters begin to experience the secret hour more and more frequently during daylight hours. To make matters worse, Rex's darkling side cannot always control itself, and may be becoming stronger. By using Madeline and other resources, the Midnighters find out that on the night of Samhain (Halloween), the Secret Hour will expand, and more of the Earth will be sucked up. This is because there is a rip in true midnight, which allows non-midnighters to slip into the blue time, that is expanding like a seam in fabric. While trying to keep people out of these dangerous zones, Jessica has some trouble with her curious little sister Beth. True midnight (usually confined to the secret hour) will last for the whole day, and all humans and creatures within it will be awake, no longer 'stiff'. This will allow the darklings to feast once again upon the creatures of day-unless the five teens find a way to stop it from happening. When Jessica and her boyfriend Jonathan manage to stop the blue time from spreading to the whole world, Jessica unfortunately gets sucked into the blue time. To Jonathan and the whole Midnighter's teams dismay, she will forever be trapped in the blue time, only able to live for an hour of every day. Jessica's parents become very sad about their daughter's disappearance and are still grieving her loss when Beth comes to visit Jess for the last time. Both sisters share an emotional time with each other before Jonathan has his moment to say goodbye. Finally, with a half-hour to spare, Jonathan takes Jessica and Beth on their last flight through the blue time."
Island of Death,science,4," Jeremy Fitzoliver and his friend Sarah Jane Smith encounter a 'New Age' cult typical work for investigative journalists. They are surprised that the cult worships a demon like figure. The Doctor and UNIT also become interested in the cult. This situation soon reveals the involvement of government ministers, alien drugs, a remote island in the Indian Ocean and official conspiracies. Even the Royal Navy gets in on the action. It soon becomes a race against time to avert disaster. It has been suggested that this is a version of a third proposed radio play following on from 'The Paradise of Death' and 'The Ghosts of N-Space'."
Timetrap,science,3," The USS Enterprise investigates the distress call of the Klingon ship 'The Mauler'. It is being assaulted by powerful energies. Despite their situation, the Klingon ship refuses all offers of help. However, Captain Kirk and two security officers beam aboard anyway. The Mauler is seemingly destroyed. Kirk, lacking his security team, finds himself seemingly one hundred years in the Klingon Empire's future."
Expendable,science,4," The year is 2452. Festina Ramos is an Explorer, assigned to the Technocracy Fleet ship Jacaranda. Her specific physical qualification for her job is a large port-wine birthmark on her right cheek. She and her fellow Explorer and partner Yarrun Derigha (who is missing half his jaw) are the two Explorers assigned to the ship they lead the isolated existence typical of Explorers, isolated from the healthy and attractive members of the fleet as from the beautiful people of the larger society. Then Festina and Yarrun are plunged into a crisis they are assigned to escort a Fleet admiral named Chee to planet Melaquin. Melaquin is the great question mark in the Technocracy's domain for forty years Explorers have landed there, only to lose contact and disappear, cause unknown. The High Council has now acquired the habit of sending its troublesome admirals to Melaquin in the company of a team of Explorers, to rid itself of embarrassments without scandal or controversy. The fact that Explorers are lost in the process is acceptedmdashsince Explorers are expendable. Admiral Chee is precisely the kind of embarrassment the high council wants to dispose of, quickly and quietly. Well beyond the century mark in age, when doses of Youthboost are no longer effective in prolonging his life and health, he is clearly unstable, possibly senilemdashor else suffering from Don't-give-a-shit-itis. Though they try to avoid the duty, and then concoct a plan of escape from their apparent sentence to oblivion, Festina and Yarrun must accompany Chee to the surface of Melaqiuin. There, things go quickly and badly wrong Festina accidentally kills Yarrun while attempting an emergency tracheotomy, Chee dies of a stroke, and Festina is cut off from her ship, alone on Melaquin. The planet reveals itself to be amazingly Earth-likemdashso much so that it is clearly not natural, but a result of terraforming and genetic modification. Festina quickly meets one of the inhabitants of the planetmdashA nude woman made of glass...like an Art Deco figurine. Their meeting does not go as the Explorer corps intends for first-contact situations. Eventually, though, the two establish contact the glass woman introduces herself My name is Oar. An oar is an implement used to propel boats. She has learned English from the previous Explorers who came to the planet. A product of sophisticated genetic engineering, she is human, but flawlessly beautiful and possessing enhanced strength and intelligence yet she has the emotional maturity of a spoiled child. Through Oar, Festina gains contact with the dying subsurface civilization that lingers on Melaquin, begins to unravel the mysteries of the planet, and pursues the trail of the Explorers who came before her. Now friends, Festina and Oar set off in search of the other Explorers and the truth behind Admiral Chee and the high council's involvement with Melaquin. The two find the Explorers building a spaceship if the Explorers can get to interstellar space and send a distress call, the rules of the League may mandate that they be rescued and returned to societymdashif the Fleet does not stop them first. In due course Festina meets an old flame (a cross between a schoolgirl crush and the love of her life), who reveals himself to be a profound danger instead of a welcome ally. Oar sacrifices herself for her friend, and Festina manages to return to the Fleet and the Technocracy in a way she could never have anticipated."
The Ballad of Beta-2,science,3," The story is about the history of an ill-fated multi-generational interstellar expedition of discovery. By the time the spaceship has arrived at the destination star system, the descendants are incapable and uninterested in settling the system's planets, and continue to live in the spaceship as an obscure backwater culture isolated from broader human history. A quote from the ballad written for the book"
Dawn,science,4," Isak has attempted to explain his foretelling to the priests of the Temple of Center, so that people might be told what to expect, and not to panic when it does. They are unwilling to accept such a bizarre idea. Furthermore, while Isak is innocent of the political implications of the event he describes, the priest are not. If the gods all turn their sight from the world, they must be angry with their representatives."
The Door Through Space,science,3, The novel concerns an intelligence agent and a blood feud in the Dry Towns in the north of a world called Wolf.
Deepwater Black,science,1," The main plot involved a virus that breaks out and leaves the humans residing on Earth doomed. However, in a desperate attempt before the end, all humanity's resources are dedicated to a crash program to produce a deep space ark, capable of seeding humanity on a new world. The ship is crewed by six clones teenage versions of people who achieved great works during the ark project and equipped with the memories of their donors. Prior to its arrival, however, the crew is awoken prematurely to face a threat to the ship, before their memories are complete. They must come to terms with the workings of the ship, the dangers faced by their ship, the realization that they are clones, and their ultimate destiny to save their race."
Brightness Reef,science,2," Starting around the year 930 C.E., and continuing until the 23rd century, sooners belonging to eight patron-class races illegally plant colonies on the planet Jijo. (Sooner is a term from US history, and is used in the Uplift stories to describe illegal settlers on worlds that have been declared fallow, i.e. to be left uncolonized so that the ecosystem will recover and native intelligences may have a chance to develop.) The eight races are g'Keks, Traeki (similar to Jophur), Glavers, Qheuen, Hoon, Tytlal (AKA noor beast), Urs, and Human. By the beginning of the novel, the Glavers have (partly) regressed to pre-sentient animals and the Tytlal have successfully disguised themselves as wildlife. The novel begins with the discovery of a badly injured stranger. The stranger is nursed by Sara, daughter of Nelo the Papermaker. The stranger cannot speak and does not seem to recall his origin. While Sara oversees his recovery, the story shifts to her two brothers, Lark and Dwer. Lark is a widely known biologist and a heretic he preaches a belief that the members of the Six races should make themselves extinct by not breeding. Only by doing this, he believes, can they be redeemed for their ancestors' sin of settling on Jijo. Dwer is a master hunter who serves the Council of the Six Races by keeping members of all sooner races from going beyond the Slope. The other two main characters are the young adult  and keen writer  Alvin the Hoon (proper name Hph-Wayuo) and traeki High-Sage Asx. On a mission for the Council, (with an annoying noor called Mudfoot in tow) Dwer encounters a teenage girl, Rety, who was raised in a human tribe in the forbidden lands beyond the Slope. She is chasing a robotic bird she discovered spying on a hunting party of her tribe. She escapes from Dwer and continues tracking the bird Dwer follows, and they both become ensnared in the domain of a crazy mulc spider. The spider attempts to capture the two humans and robot, but is seriously damaged when a second larger robot arrives and shoots down the robot bird. In the flames and confusion, Dwer and Rety are rescued by Lark. The robot bird's origins remain mysterious, but the second robot came from a starship that landed near the Glade of Gathering (the center of the annual Gathering festival). Several humans emerge from the starship and proclaim themselves servants of the Rothen  the secret patrons of Humanity. The Rothen representatives (also called Daniks) are very secretive about their purpose on Jijo, but they request the assistance of the council of Sages in their exploration of Jijo, and the council provides the assistance in an attempt to discover what the Rothen are hiding. Lark is employed as a biologist to escort the Danik researcher Ling as she surveys Jijo's biosphere. On the southern coast of the slope, Alvin and his friends Huck (a g'Kek), Pincer-Tip (a qheuen) and Ur-ronn (an urs) receive unexpected assistance from Uriel the smith in completing their summer project a submarine to explore part of the Midden  an undersea subduction zone that destroys the form of anything placed on it. The Midden is where each of the races on Jijo sunk their starships, and where the races still continue to deposit the bodies of their dead and non-decomposable trash (all of which are called dross). In return for her assistance, Uriel requests that Alvin and his friends locate a hidden cache of galactic technology. Rety recovers from her injuries after the robot firefight and is sent to the Glade of Gathering where the council and a Rothen shuttle reside. When the council concludes that the Rothen may destroy all sooners on Jijo to keep their existence and activities secret, Rety is drafted to help humans from the Slope join her family's illicit colony east of the Rimmers (a local mountain range). Rety, loathing the idea of returning to her impoverished (and abusive) clan, adopts a small male urs (yee) as her 'husband' and together they steal the remains of the robotic bird she tracked from the Sage studying it, and join the Rothen  using the bird as a bartering chip. Dwer, also recovered, is sent to lead the expedition over the Rimmers without Rety's aid. When the expedition arrives at Rety's tribe, they discover Rety and the Danik pilot Kunn subjecting the human tribe and a recently captured group of urs. Rety and Kuhn are trying to learn the source of the robot bird from the tribesmen who first saw it. The members of the expedition start to develop a plan to free the urs when Kunn learns the information he sought and departs. He leaves Rety with a robot to protect her until he can return. Using a gun (made without any metal) the expedition members attack the robot and damage it. When the robot fires back, Dwer climbs aboard to damage its weapons pod. He's still on the robot when it begins to retreat also on the robot is Rety and the noor Mudfoot. The mute stranger and Sara travel to Biblios  the great library of Jijo  where Ariana Foo, a retired human sage, attempts to discern the stranger's origins. After the stranger recognizes music from Earth, Ariana is convinced he is a member of the galactic Human race. The stranger and Sara then depart for the Glade, but are ambushed by a pack of urs and wild men. The stranger disables many of the urs using sleep pills and knowledge of the native fauna. After fighting the wild men and the remaining urs, the stranger, Sara, and their companions worry that they won't be able to escape urrish retribution, as the urs can travel faster than they. Shortly thereafter, the sound of hooves signals the arrival of women riding horses (thought to be extinct on Jijo) in the company of friendly urs. In the Glade, two Rothen depart their ship to greet the denizens of Jijo and ask to participate in a ceremony to see the Holy Egg  a rock-like Jijoian artifact of great religious and spiritual importance to the Six Races. The Rothen also claim they sent the Holy Egg to Jijo to protect Humans by pacifying the other races. This causes immediate fracturing between humans and the other races, but the ceremony continues until a heretic blocks the way and claims the Rothen must leave or the Holy Egg will dispel the Rothen from the planet. The Rothen leader, Ro-kenn says the heretic has no power to stop him, but soon after there is an explosion down slope and the Rothen research station and several Rothen robots are destroyed. A quick investigation reveals the Holy Egg did nothing  the heretics planted and ignited explosives beneath the shuttle. The second Rothen, Ro-pol, and several Danik servants are dead. In a fit of rage, Ro-kenn points to a fleck in the sky and says it is his ship decelerating from orbit to bring retribution. In the course of several arguments between the council sages and Ro-kenn it is revealed that the Rothen intended to use the Holy Egg to transmit thoughts of hatred to the participants and turn the Jijoan peoples against one another. Following this realization, the Jijoan militias assault the remaining Galactics and manage to capture Ro-kenn and his remaining Danik servants. The story ends as Asx witnesses the arrival of a second galactic ship that easily disables the Rothen cruiser. Preparing to negotiate on the behalf of the six, Asx watches in horror as the hatch opens to reveal piled stacks of rings. These are the Jophur, religious fanatics who were engineered from the Traeki. They are enemies of all other races, and have come to Jijo."
Raptor Red,science,5," In the book's opening, the title character and her mate ambush a herd of Astrodon, which are large herbivorous sauropods. The Astrodon are surprised, thinking that their bulk deters smaller predators. Utahraptor, however, are much larger than any resident raptor, and proceed to take down an Astrodon with teamwork. When Red's mate climbs onto the dead Astrodon, the corpse rolls in the mud, trapping the male under the bulk of the animal. Despite Red's best efforts, her mate suffocates. Despondent, Red wanders around the floodplain, nearly starving since a Utahraptor cannot successfully hunt big game on its own. Red follows a familiar scent and is reunited with her sister, a single mother with three chicks. The two hunt together and bring food back to the nest for the young. A white pterosaur, one Red has seen since she hatched, helps the two by finding carrion and prey in exchange for a helping of meat. On one hunting expedition, when the two adult Utahraptor are stalking a herd of Iguanodon, Red spies a young male Utahraptor that is watching their prey. He begins a courtship dance for Red, but Red's sister chases him off, hissing. Her growls agitate the Iguanodon, who stampede the male hastily leaves. After climbing into a tree to escape a flash flood, Red encounters the male raptor again, who performs a courtship dance while hanging onto the tree branches. Red's sister begrudgingly allows the male to stay with them, provided he steers clear of her chicks. For a while, Red and her pack are happy, feeding off the plentiful carrion left by receding flood waters, but the pack's way of life is upset by an invasion of large Acrocanthosaurus, huge meat-eating dinosaurs. The added competition for food puts strain on the pack, as does the unexpected death of one of the chicks. A fight erupts between the male raptor and Red's sister. Red, torn between a prospective mate and her kin, tries to defuse the situation. Two Acrocanthosaurus watch the commotion and take the opportunity to attack the Utahraptor. Meanwhile, a Kronosaurus ambushes one of the chicks on the beach. Seeing the danger, Red lures the female Acrocanthosaurus into deep water where the larger predator is dragged under by the Kronosaurus. Red saves her family, but at a priceher consort is forced away by Red's sister. Facing continual threats from the Acrocanthosaurus, Red, her sister and the chicks are forced up into the mountains. They encounter ice and snow for the first time, and kill a segnosaur in a cave, turning the den into their nest. The older chick accompanies the two adults on hunting expeditions. One day the raptors encounter a strange creature they have never seena whip-tailed diplodocid who inflicts wounds on Red and her sister the older chick is forced to set off alone and find the pack's food. This calamity coincides with the arrival of a large pack of smaller raptors known as Deinonychus. Sensing the weakness of the Utahraptor pack, they surround the nest and wait for the wounded raptors to become weak enough to attack. Red's sister dies, and Red is crippled and defenseless against the smaller dinosaurs. The Deinonychus close in and wait for Red to die, but are driven back by a sudden attackthe older Utahraptor chick returns with Red's consort to defend the nest, driving back the Deinonychus. Some time later, the old white pterosaur circles over Red's mountain stronghold, and finds the pack has grown considerably. Both Red and the older chick have found mates and have chicks, who are having fun rolling down a hill. The satisfied pterosaur leaves with a mate and offspring of his own."
The World Inside,science,1," War, starvation, crime and birth control have been eliminated. Life is now totally fulfilled and sustained within Urban Monads (Urbmons), mammoth thousand-floor skyscrapers arranged in constellations, where the shadow of one building does not fall upon another. An Urbmon is divided into 25 self-contained cities of 40 floors each, in ascending order of status, with administrators occupying the highest level. Each building can hold approximately 800,000 people, with excess population totalling three billion a year transferred to new Urbmons, which are continually under construction. The Urbmon population is supported by the conversion of all of the Earth's habitable land area not taken up by Urbmons to agriculture. The theoretical limit of the population supported by this arrangement is estimated to be 200 billion. The farmers live a very different lifestyle, with strict birth control. Farmers trade their produce for technology and the two societies rarely have direct contact even their languages are mutually unintelligible. The Urbmons are a world of total sexual license where men are expected to engage in night walking it is considered a capital crime to refuse an invitation for sex. In this world it is a blessing to have children most people are married at 12 and parents at 14. Just thinking of controlling families is considered a faux pas. Privacy has been dispensed with due to the limited area. Because the need to be outdoors and to travel has been eliminated, thoughts of wanderlust are considered perverse. The dwellers of the Urban Monad share scant resources and believe that sharing of everything is required in order for people to peacefully co-exist in close quarters. The sharing extends to wives and husbands, a sentiment likely springing from the free love movement of the mid-to-late Twentieth century. Although great effort is spent to maintain a stable society, the Urban Monad lifestyle causes mental illness in a small percentage of people, and this fate befalls two of the book's main characters. Social engineers reprogram those who are approaching an unacceptable level of behavior. Given the extremes of life in the Urban Monads, law enforcement and the concept of justice employ a zero tolerance policy. There are usually no trials, and punishment is swift anyone who threatens the stability of the Urbmon society (a flippo) is erased by being thrown into a shaft that terminates in the building's power generator. This gives one of the book's characters the idea that humanity has been selectively bred for life within the Urbmons."
The Plot To Save Socrates,science,1," The Plot to Save Socrates deals primarily with the concept of time travel, and while the novel rarely discusses time travel directly, it poses several questions about its validity and possibility (or lack thereof). In particular, the characters are trapped in endless Time loops, effectively deprived of free will and having no choice but to take an action which - due to time travel - they already know they have taken. The story begins in Athens, Greece in 2042 with the main character, Sierra Waters, thinking to herself, at which point the rest of the story begins as a flashback (both in her head and in the sense that the characters constantly flash in and out of historic eras). Sierra Waters, a graduate student, receives a copy of a previously unknown dialogue in which Socrates is being offered an escape from his death sentence in ancient Athens by a person named Andros offering to take him into the future and leave a clone behind. The document appears to be genuine, and this takes Sierra onto a path that leads her to a time traveling adventure of her own. On her path she meets up with the great historic inventor Heron of Alexandria but soon realizes that not only is Heron a time traveler himself (from a future later than hers) but is a suspicious and ruthless character. Later on she would encounter the renowned Athenian general Alcibiades, help save his life at the time when history records his death in 404 BC, become his lover and fall deeply in love with him, and help set him on a very extensive and fruitful later long life which would remain unknown to historians. The story tangles itself a bit as more and more characters appear to be intertwined with each other and on occasion even the same person at different points in life. However, the novel ultimately untangles itself, somewhat satisfying the plot's plausibility although leaving unanswered any deeper metaphysical qualms the reader might have. Together with various fictional characters, the story also involves Plato, and of course Socrates - who only comes onstage in the last part - as well as the 19th Century publisher William Henry Appleton. There are scenes across time, placed in the Ancient Library of Alexandria, Victorian New York City, and Roman London. At various points it is mentioned that Sierra Waters would eventually become the famous mathematician Hypatia of Alexandria. This theme is taken up in a sequel, Unburning Alexandria, of which the first two chapters were published as a standalone novelette in the November, 2008 issue of Analog Science Fiction and Fact and which had not yet been published in full as of October 2011."
The Abode of Life,science,2," The citizens of the isolated planet Mercan cannot conceive of the existence of much past their home planet and their dangerous, flaring sun. The USS Enterprise, severely damaged, must somehow find a way to repair itself without exposing the Mercanians to societal concepts for which they are not yet ready. The Federation's 'Prime Directive' forbids interference in less advanced cultures."
Heavy Weather,science,4," Set in the year 2031, Heavy Weather depicts a world where mankind has unbalanced the world's ecosystem with their continuing production of greenhouse gases and unchecked expansion. As a result, the weather has become unpredictable and dangerous. Powerful storms routinely leave trails of devastation in their wake. Alex Unger, a young man suffering from numerous medical problems, is liberated from an illegal Mexican clinic by his sister Janey and brought back to America to her group of friends and colleagues, the Storm Troupe. The Troupe are dedicated and knowledgeable storm chasers who use high technology to document and research the weather, led by Janey's lover, the charismatic and brilliant scientist Jerry Mulcahey. They are preparing to meet an F-6, a storm of truly monstrous proportions."
The Great Explosion,science,5," The Blieder drive, a faster-than-light drive system, has permitted the population of Earth to colonize the galaxy. Each planet has become the home for a particular social group. Four hundred years after the diaspora, a spaceship from Earth visits three of the planets, the first steps to unifying the galaxy under a new Empire. Things do not go entirely as hoped, as the incompetent military authoritarians of the ship encounter three very different societies. The first planet was a penal colony it is now many independent kleptocratic despotisms preying on each other. The second planet, Hygeia, is populated by health and fitness fanatic nudists. The third planet, Kassim, was colonized by a religious group, but when the ship arrives, they can't find any human life, only empty villages overgrown by jungle. They decide not to land on the planet, because the captain fears that the colonists could have been killed by a disease and he doesn't want to endanger the crew. The final planet, K22g, has developed an unusual social system. The population call themselves Gands (after Gandhi) and practise a form of classless, philosophically anarchic libertarianism, based on passive resistance (Freedom - I won't! and Myob!) and a moneyless gift economy based on barter and favor-exchange, using obs (obligations). To perform a service for somebody lays an ob on them they can then kill the ob by returning the favor."
Icefire,science,3," Icefire is an actionscience fiction novel about an unknown group using the Ross Ice Shelf to create a soliton wavemdashmuch more powerful and destructive than tsunamis caused by seismic displacementmdashdirected into the Pacific Ocean. Roughly the size of France, the Ross Ice Shelf is first broken free of its shoreline anchor points by tactical nuclear weapons detonated around its periphery. A larger nuclear device is then airburst above the Shelf, slamming the entire mass of loose ice into the Ross Sea beneath it and generating the monster wave. The EMP from the airburst warhead disables most electronics within its line of sight, blinding the worlds' satellites and silencing radio communication from the area. The main protagonists, Mitch Webber and Cory Rey, must escape the communication dead zone in time to tell the world what happened, warn everyone of the deadly wave racing towards it, discover who set it in motion, and find a way to catch the villains and stop the wavemdashif they can. The destruction caused by the bombs and peoples' understandable skepticism are working against them as, with every passing second, the wave gets closer to major cities and their unsuspecting populations."
1634: The Ram Rebellion,science,3," The book spot-covers local events and a few related diplomatic discussions from a few days after the Ring of Fire (MayJune 1631) to October in the fall of 1634giving it the largest time footprint of the fourthough narrowly focused. The short novel that concludes the work begins in late August 1633 and overlaps many of the shorter works earlier in the book. Two of the three other books set in 1634 refer to the events in the work (usually as the troubles in Franconia) setting its canonical place in the greater neohistorical international politics covered in the other two works. The two Larkin Birdie Newhouse tales along with two flashback vignettes by Flint begin the Ram Rebellion book, all four set in the weeks immediately after the Ring of Fire. In the Flint stories which are sandwiched around the Birdie tales, Mike Stearns goes back to school under the tutelage of Melissa Mailey. Stearns has a problem, he has to get a handle on likely complications from the local population, as the stories are set just a few days after he is elected as Chairman of the Emergency Committee. As a result, Mailey gives Stearns several very thick history books on European history in the era. Birdie Newhouse has an immediate problem, he's a farmer with most of his farm's arable land 300 years off and a continent away. The stories by Gorg Huff and Paula Goodlett explore the alien land practices and ownership of down-time Germany as Birdie seeks to gain additional lands. Land sales are rare, worse, the lawyers are in control and there are three general levels of vested interest The tenants, have certain rights and obligations over and above monetary rent while leases are generally for the lesser of three generations or 99 years. In between the owner in fact, and the tenants is usually a monetary transaction which gives the rents to any number of claimantsdepending upon the finances of the landholding family. The claimants all have a say in the farm operation to some extent, as do the occupants of the farm villages, which also have the right to disapprove or accept new co-farmers, for the land is farmed cooperatively with another set of obligations and entitlements. Birdie can't just go and buy a piece of land, he has to buy it from three different and diverse groups of people... and get them all to agree to terms. As the story notes, seventeenth century Germany was a lawyers paradise. Flo Richards is a farmer's wife with four grown children who had bought a small flock of type C Delaine Merino sheep and some angora rabbits before the Ring of Fire in the hope that she'd see more of her youngest daughter, Jen, once she'd finished her studies out of town. The Ring of Fire had consequently left Jan behind in the present in which Flo dealt with this loss by concentrating on her livestock. She and her husband JD have local Germans living with them as partners now that farming has become more labour intensive. Flo's laments about the poor quality wool of the locally obtained ram (who comes to be known as Brillo for that reason) strike a chord with someone and subsequently a number of 'Brillo fables' started to appear in the local broadsheet, which concerns the titular ram escaped from his pen and interfered with her merino breeding program. His fame due to the stories spread through Grantville out into the rest of Germany. The Women's League of Voters uses a Ram's Head as its emblem, schoolchildren sing songs about Brillo, and even adapted into a ballet. With the example of future Grantville, a peasant revolt becomes a revolutionary movement in the fractured Holy Roman Empire south and east of Thuringia while the Machiavellian maneuvers in the neohistorical governments and various field armies now dance to counter-act those aimed at the Americans' new heartland. Up-timers, from the original USA space-time want the serfs to succeed and liberate themselvesbut also know what a bloodbath the French Revolution became and various individuals act to help one and prevent the others. Avoiding that path will take all sorts of resources and efforts, and Americans from both uptime and down-time act resolutely to mitigate the problems, diplomacy to head off wars headed by authoritarians threatened by the new American ideals, and a deft appreciation of when not to fight and dangle an irresistible carrot instead. In Franconia, schoolteacher Constantin Ableidinger has been reading Common Sense by Thomas Paine. He also finds the Brillo stories interesting. The farmers in Franconia (and Thuringia for that matter) have a history of dissent concerning serfdom and Mike Stearns has hopes of getting some fundamental changes made in the way that Franconia is run as a result of a farmer's rebellion of sorts. He neglects to include this in the briefing given to the civil servants sent down to administer Franconia although these people, Johnny F. and Noelle Murphy, among others have an effect on the schoolteacher's Ram rebellion. ro1634 The Ram Rebellion"
The Death Guard,science,3," In its tale of a chemist who creates an army of bloodthirsty plant-based humanoids out of a desire to abolish war once and for all (the rationale being that no country would attack England if it were known she possessed such a defense), the book foreshadowed the rise of nuclear weapons and Cold War politics. Continental Europe forms an alliance and invades Britain. The book is divided into three parts. In the first part of this novel we meet the inventors of the artificial life. We follow their story from their first meeting through the time when they relocate their lab to the Congo for its more conducive weather conditions. The first we hear of the matured Death Guard (nicknamed Pugs) is via a radio broadcast that is ended prematurely by the hideous death of the announcer. The next part is a tour of the process of making and growing the pugs, as the protagonist enlists in one of factories and gets a firsthand look at what his uncle and grandfather had wrought. The third section recounts the war with continental Europe and the breakdown of infrastructure. Involving poisonous electric gas, humanite bombs (atomic bombs), and the unfeeling march of the Death Guard across the very land they were designed to protect. Later the Death Guard continues to wander unchecked across the broken landscape even after all the enemy has been killed. The resulting carnage reduces whole cities and towns in Britain to smoking rubble."
